// Quest Database
//
// Structure of Database :
// Quest ID,Time Limit,Target1,Val1,Target2,Val2,Target3,Val3,Quest Title
11019,0,0,0,0,0,0,0,"探險優配擂斯"
11020,0,0,0,0,0,0,0,"探險優配擂斯"
11021,0,0,0,0,0,0,0,"探險優配擂斯"
11022,0,0,0,0,0,0,0,"探險優配擂斯"
// iRO Event Quest
//11023,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 1"
//11024,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 2"
//11025,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 3"
//11026,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 4"
//11027,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 5"
//11028,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 6"
11029,0,0,0,0,0,0,0,"前往龜島……"
11030,0,0,0,0,0,0,0,"前往龜島……"
11031,0,0,0,0,0,0,0,"前往龜島……"
11032,0,0,0,0,0,0,0,"前往龜島……"
11033,0,0,0,0,0,0,0,"前往龜島……"
11034,0,0,0,0,0,0,0,"前往龜島……"
11035,0,0,0,0,0,0,0,"前往龜島……"
11036,0,0,0,0,0,0,0,"前往龜島……"
11037,0,0,0,0,0,0,0,"前往龜島……"
11038,0,0,0,0,0,0,0,"尼芙菲姆的生還者"
11039,0,0,0,0,0,0,0,"尼芙菲姆的生還者"
11040,0,0,0,0,0,0,0,"尼芙菲姆的生還者"
11041,0,0,0,0,0,0,0,"尼芙菲姆的生還者"
11042,0,0,0,0,0,0,0,"尼芙菲姆的生還者"
11043,0,0,0,0,0,0,0,"尼芙菲姆的生還者"
11044,0,0,0,0,0,0,0,"藥店-購買藥材"
11045,0,0,0,0,0,0,0,"藥店-購買藥材"
11046,0,0,0,0,0,0,0,"藥店-購買藥材"
11047,0,0,0,0,0,0,0,"藥店-購買藥材"
11048,0,0,0,0,0,0,0,"藥店-購買藥材"
11049,0,0,0,0,0,0,0,"藥店-購買藥材"
11050,0,0,0,0,0,0,0,"藥店-購買藥材"
11051,0,0,0,0,0,0,0,"藥店-購買藥材"
11052,0,0,0,0,0,0,0,"藥店-購買藥材"
11053,0,0,0,0,0,0,0,"藥店-購買藥材"
11054,0,0,0,0,0,0,0,"藥店-購買藥材"
11055,0,0,0,0,0,0,0,"藥店-購買藥材"
11056,0,0,0,0,0,0,0,"藥店-購買藥材"
11057,0,0,0,0,0,0,0,"藥店-購買藥材"
11070,0,0,0,0,0,0,0,"毒藥王"
11071,0,0,0,0,0,0,0,"毒藥王"
11072,0,0,0,0,0,0,0,"毒藥王"
11073,0,0,0,0,0,0,0,"毒藥王"
11074,0,0,0,0,0,0,0,"毒藥王"
11075,0,0,0,0,0,0,0,"毒藥王"
11076,0,0,0,0,0,0,0,"毒藥王"
11077,0,0,0,0,0,0,0,"毒藥王"
11078,0,0,0,0,0,0,0,"毒藥王"
11079,0,0,0,0,0,0,0,"毒藥王"
11080,0,0,0,0,0,0,0,"毒藥王"
11081,0,0,0,0,0,0,0,"毒藥王"
11082,0,0,0,0,0,0,0,"毒藥王"
11083,0,0,0,0,0,0,0,"毒藥王"
11084,0,0,0,0,0,0,0,"適應新環境的方法"
11085,0,0,0,0,0,0,0,"適應新環境的方法"
11086,0,0,0,0,0,0,0,"適應新環境的方法"
11087,0,0,0,0,0,0,0,"修理營舍"
11088,0,0,0,0,0,0,0,"修理營舍"
11089,0,0,0,0,0,0,0,"修理營舍"
11090,0,0,0,0,0,0,0,"修理營舍"
11091,0,0,0,0,0,0,0,"發送配給品"
11092,0,0,0,0,0,0,0,"發送配給品"
11093,0,0,0,0,0,0,0,"發送配給品"
11094,0,0,0,0,0,0,0,"發送配給品"
11095,0,0,0,0,0,0,0,"發送配給品"
11096,0,0,0,0,0,0,0,"發送配給品"
11097,0,0,0,0,0,0,0,"發送配給品"
11098,0,0,0,0,0,0,0,"發送配給品"
11099,0,0,0,0,0,0,0,"給好友送信……"
11100,0,0,0,0,0,0,0,"給好友送信……"
11101,0,0,0,0,0,0,0,"巴傑特的秘密記事本"
11102,0,0,0,0,0,0,0,"巴傑特的秘密記事本"
11103,0,0,0,0,0,0,0,"巴傑特的秘密記事本"
11104,0,0,0,0,0,0,0,"休息時間"
11105,0,0,0,0,0,0,0,"希斯利安的角"

11114,0,1004,10,0,0,0,0,"Request : Hunt Honet"
11115,0,1009,20,0,0,0,0,"Request : Hunt Condor"
11116,0,1052,10,0,0,0,0,"Request : Hunt grasshopper's leg"
11117,0,1024,20,0,0,0,0,"Request : Hunt Worm tail"
11118,0,1014,30,0,0,0,0,"Request : Hunt Spore"
11119,0,1048,20,0,0,0,0,"Request : Pest control"
11120,0,1055,20,0,0,0,0,"Request : Hunt Muka"
11121,0,1005,20,0,0,0,0,"Request : Hunt Farmiliar"
11122,0,1019,30,0,0,0,0,"Request : Collect feather"
11123,0,1077,30,0,0,0,0,"Request : Collect Poison spore"
11124,86400,0,0,0,0,0,0,"Request : Hunt honet - Complete"
11125,86400,0,0,0,0,0,0,"Request : Hunt condor - Complete"
11126,86400,0,0,0,0,0,0,"Request : Hunt grasshopper's leg - Complete"
11127,86400,0,0,0,0,0,0,"Request : Hunt Worm tail - Complete"
11128,86400,0,0,0,0,0,0,"Request : Hunt spore - Complete"
11129,86400,0,0,0,0,0,0,"Request : Pest control - Complete"
11130,86400,0,0,0,0,0,0,"Request : Hunt muka - Complete"
11131,86400,0,0,0,0,0,0,"Request : Hunt Farmiliar - Complete"
11132,86400,0,0,0,0,0,0,"Request : Collect feather - Complete"
11133,86400,0,0,0,0,0,0,"Request : Collect Poison spore - Complete"

12000,0,0,0,0,0,0,0,"魔物終結塔滲透"
12001,0,0,0,0,0,0,0,"朋友:相近卻又相遠..."
12002,0,0,0,0,0,0,0,"朋友:友情之訊息"
12003,0,0,0,0,0,0,0,"朋友:第三個朋友"
12004,0,0,0,0,0,0,0,"朋友:日記本"
12005,0,0,0,0,0,0,0,"朋友:內心"
12006,0,0,0,0,0,0,0,"朋友:永遠的秘密"
12007,0,0,0,0,0,0,0,"提供武器-1"
12008,0,0,0,0,0,0,0,"提供武器-2"
12009,0,0,0,0,0,0,0,"提供武器-失敗"
12010,0,0,0,0,0,0,0,"提供武器-3"
12011,0,0,0,0,0,0,0,"提供武器-4"
12012,0,0,0,0,0,0,0,"提供武器-5"
12013,0,0,0,0,0,0,0,"提供武器-6"
12014,0,0,0,0,0,0,0,"潛入活體研究所"
12015,0,0,0,0,0,0,0,"總統 - 1"
12016,0,0,0,0,0,0,0,"總統 - 2"
12017,0,0,0,0,0,0,0,"總統 - 3"
12018,0,0,0,0,0,0,0,"總統 - 4"
12019,0,0,0,0,0,0,0,"總統 - 5"
12020,0,0,0,0,0,0,0,"總統 - 6"
12021,0,0,0,0,0,0,0,"總統 - 7"
12022,0,0,0,0,0,0,0,"總統 - 8"
12023,0,0,0,0,0,0,0,"總統 - 9"
12024,0,0,0,0,0,0,0,"總統 - 10"
12025,0,0,0,0,0,0,0,"總統 - 11"
12026,0,0,0,0,0,0,0,"總統 - 12"
12027,0,0,0,0,0,0,0,"總統 - 13"
12028,0,0,0,0,0,0,0,"總統 - 14"
12029,0,0,0,0,0,0,0,"訂婚戒指 - 1"
12030,0,0,0,0,0,0,0,"訂婚戒指 - 2"
12031,0,0,0,0,0,0,0,"訂婚戒指 - 3"
12032,0,0,0,0,0,0,0,"訂婚戒指 - 4"
12033,0,0,0,0,0,0,0,"訂婚戒指 - 5"
12034,0,0,0,0,0,0,0,"訂婚戒指 - 6"
12035,0,0,0,0,0,0,0,"嘶鳴虎"
12036,0,0,0,0,0,0,0,"嘶鳴虎"
12037,0,0,0,0,0,0,0,"嘶鳴虎"
12038,0,0,0,0,0,0,0,"嘶鳴虎"
12039,0,0,0,0,0,0,0,"嘶鳴虎"
12040,0,0,0,0,0,0,0,"擠牛奶 1"
12041,0,0,0,0,0,0,0,"擠牛奶 2"
12042,0,0,0,0,0,0,0,"擠牛奶 3"
12043,0,0,0,0,0,0,0,"擠牛奶 4"
12044,0,0,0,0,0,0,0,"哄孩子 1"
12045,0,0,0,0,0,0,0,"哄孩子 2"
12046,0,0,0,0,0,0,0,"哄孩子 3"
12047,0,0,0,0,0,0,0,"哄孩子 4"
12048,0,0,0,0,0,0,0,"哄孩子 5"
12049,0,0,0,0,0,0,0,"流氓職業任務 1"
12050,0,0,0,0,0,0,0,"流氓職業任務 2"
12051,0,0,0,0,0,0,0,"流氓職業任務 3"
12052,0,0,0,0,0,0,0,"流氓職業任務 4"
12053,0,0,0,0,0,0,0,"流氓職業任務 5"
12054,0,0,0,0,0,0,0,"流氓職業任務 6"
12055,0,0,0,0,0,0,0,"刺客職業任務"
12056,0,0,0,0,0,0,0,"刺客職業任務"
12057,0,0,0,0,0,0,0,"研究所出入卡"
12058,0,0,0,0,0,0,0,"無盡之塔出入限制"
12059,9600,0,0,0,0,0,0,"獸人的記憶出入限制"
12060,86400,0,0,0,0,0,0,"今天的釣魚結束"
12061,0,0,0,0,0,0,0,"集中精神"
12062,86400,0,0,0,0,0,0,"今天的采礦結束"
12070,0,0,0,0,0,0,0,"限制的出入時間"

12072,0,1034,20,0,0,0,0,"Hunt tharafrog"
12073,0,1248,15,0,0,0,0,"Remove Cruiser"
12074,0,1070,30,0,0,0,0,"Remove Kukre"
12075,0,1686,15,0,0,0,0,"Remove orcbaby"
12076,0,1023,20,0,0,0,0,"Remove orcwarroir"
12077,0,1066,15,0,0,0,0,"Hunt vadon"
12078,0,1064,30,0,0,0,0,"Hunt Megalodon"
12079,0,1144,15,0,0,0,0,"Hunt Marse"
12080,0,1067,20,0,0,0,0,"Hunt Cornutus"
12081,0,1151,15,0,0,0,0,"Remove Myst"
12082,0,1074,30,0,0,0,0,"Hunt shellfish"
12083,0,1142,15,0,0,0,0,"Hunt Marine sphere"
12084,0,1158,20,0,0,0,0,"Hunt Phen"
12085,0,1152,15,0,0,0,0,"Remove orcskeleton"
12086,0,1177,30,0,0,0,0,"Remove Zenorc"
12087,0,1041,15,0,0,0,0,"Remove mummy"
12088,0,0,0,0,0,0,0,"Accomplishing a request"

16000,0,0,0,0,0,0,0,"Metz Brayde's Notice"
16001,0,0,0,0,0,0,0,"First examination"
16002,0,0,0,0,0,0,0,"Fetching Items for Arian -1"
16003,0,0,0,0,0,0,0,"Fetching Items for Arian -2"
16004,0,0,0,0,0,0,0,"Fetching Items for Arian -3"
16005,0,0,0,0,0,0,0,"Fetching Items for Arian -4"
16006,0,0,0,0,0,0,0,"Fetching Items for Arian -5"
16007,0,0,0,0,0,0,0,"Fetching Items for Arian -6"
16008,0,0,0,0,0,0,0,"Quiz time!"
16009,0,0,0,0,0,0,0,"Quiz time!"
16010,0,0,0,0,0,0,0,"Daewoon's Test"
16011,0,0,0,0,0,0,0,"Sir Jore's Test"
16012,0,0,0,0,0,0,0,"Sir Jore's Materials"
16013,0,0,0,0,0,0,0,"The Stone of Sage"
16014,0,0,0,0,0,0,0,"The Stone of Sage"
16015,0,0,0,0,0,0,0,"Lady Jesqurienne"
16016,0,0,0,0,0,0,0,"Jesquerinne's Quiz Challenge"
16017,0,0,0,0,0,0,0,"Failed Quiz Challenge"
16018,0,0,0,0,0,0,0,"Quiz Challenge Triumph"
16019,0,0,0,0,0,0,0,"Search for Dearles"
16020,0,0,0,0,0,0,0,"Dearles' Test"
16021,0,0,0,0,0,0,0,"Test of Appreciation"
16022,0,0,0,0,0,0,0,"Dearles' Test Part Two"
16023,0,0,0,0,0,0,0,"Rhythm Test Passed"
16024,0,0,0,0,0,0,0,"Find Bakerlan"
16025,0,0,0,0,0,0,0,"Bakerlan's delivery"
16026,0,0,0,0,0,0,0,"Mahatra's delivery"
16027,0,0,0,0,0,0,0,"Bakerlan's Receipt"
16028,0,0,0,0,0,0,0,"Find Seylin"
16029,0,0,0,0,0,0,0,"Vigorgra Medicine"
16030,0,0,0,0,0,0,0,"Vigorgra Ingredients"
16031,0,0,0,0,0,0,0,"Vigorgra Ingredients"
16032,0,0,0,0,0,0,0,"Seylin's Request"
16033,0,0,0,0,0,0,0,"Back to Seylin"
16034,0,0,0,0,0,0,0,"Back to Mahatra"
16035,0,0,0,0,0,0,0,"Report to Bakerlan"
16036,0,0,0,0,0,0,0,"The last Crumb"
16037,0,0,0,0,0,0,0,"Finding Engel Howard"
16038,0,0,0,0,0,0,0,"Liana's Letter"
16039,0,0,0,0,0,0,0,"Combining the Starlight"
16040,0,0,0,0,0,0,0,"Letter to Engel's Family"
16041,0,0,0,0,0,0,0,"Talk to Liana"
16042,0,0,0,0,0,0,0,"Sobbing Starlight Progress"
16043,0,0,0,0,0,0,0,"Restored Sobbing Starlight"
16044,0,0,0,0,0,0,0,"Combining the Starlight"
16045,0,0,0,0,0,0,0,"Starlight message"
16046,0,0,0,0,0,0,0,"The man in Umbala"
16047,0,0,0,0,0,0,0,"Into the Tree"
16048,0,0,0,0,0,0,0,"Ancient Papers"
16049,0,0,0,0,0,0,0,"Record of Ancient Language"
16050,0,0,0,0,0,0,0,"The Fastidious Old Man"
16051,0,0,0,0,0,0,0,"Blurry Vision"
16052,0,0,0,0,0,0,0,"Translating the Document"
16053,0,0,0,0,0,0,0,"Translated Ancient Language"
16054,0,0,0,0,0,0,0,"Where the rejected live"
16055,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16056,0,0,0,0,0,0,0,"Removed Curse"
16057,0,0,0,0,0,0,0,"Meeting the witch"
16058,0,0,0,0,0,0,0,"Wing Of Crow"
16059,0,0,0,0,0,0,0,"Wing Of Crow"
16060,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16061,0,0,0,0,0,0,0,"Bard in Niflheim"
16062,0,0,0,0,0,0,0,"Gen of Niflheim"
16063,0,0,0,0,0,0,0,"The Witch's Aid"
16064,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16065,0,0,0,0,0,0,0,"The Queen's Symbol"
16066,0,0,0,0,0,0,0,"Knowledge of the Symbol"
16067,0,0,0,0,0,0,0,"Knowledge of Asgard"
16068,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16069,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16070,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16071,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16072,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16073,0,0,0,0,0,0,0,"Agrboda's Soul"
16074,0,0,0,0,0,0,0,"Symbol of the Nine Realms"
16075,0,0,0,0,0,0,0,"Serin's Ambitions"
16076,0,0,0,0,0,0,0,"Witch's Tonic"
16077,0,0,0,0,0,0,0,"Serin's Release"
16078,0,0,0,0,0,0,0,"Visit with Lady Hell"
16079,0,0,0,0,0,0,0,"The Sign"
16080,0,0,0,0,0,0,0,"Dark Lord's return"
16081,0,0,0,0,0,0,0,"Serin's Ambitions"
16082,0,0,0,0,0,0,0,"Dark Lord's return"
16083,0,0,0,0,0,0,0,"Serin's Realization"
16084,0,0,0,0,0,0,0,"The Sign"
16085,0,0,0,0,0,0,0,"The Sign"
16086,0,0,0,0,0,0,0,"The Sign"
16087,0,0,0,0,0,0,0,"The Sign"
16101,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16102,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16103,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16104,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16105,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16106,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16107,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16108,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16109,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16110,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16111,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16112,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16113,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16114,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16115,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16116,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16117,0,0,0,0,0,0,0,"Mysterious World Map"
16118,0,0,0,0,0,0,0,"Hidden poem"
16119,0,0,0,0,0,0,0,"Snake swords"
16120,0,0,0,0,0,0,0,"A dream?"
16121,0,0,0,0,0,0,0,"Secret Code?"
16122,0,0,0,0,0,0,0,"Old Copper Key"
16123,0,0,0,0,0,0,0,"Green Keycard"
16124,0,0,0,0,0,0,0,"Steel Box"
16125,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16126,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16127,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16128,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16129,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16130,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16131,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16132,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16133,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16134,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16135,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16136,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16137,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16138,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16139,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16140,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16141,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16142,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16143,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16144,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16145,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16146,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16200,0,0,0,0,0,0,0,"Limberg's Request"
16201,0,0,0,0,0,0,0,"TPS Report"
16202,0,0,0,0,0,0,0,"TPS Report"
16203,0,0,0,0,0,0,0,"TPS Report"
16204,0,0,0,0,0,0,0,"Crack in the Wall"
16205,0,0,0,0,0,0,0,"The Empty Lava Tube"
17000,0,0,0,0,0,0,0,"Meet with Father Bamph"
17001,0,0,0,0,0,0,0,"Meet with Larjes"
17002,0,0,0,0,0,0,0,"Report to Father Bamph"
17003,0,0,0,0,0,0,0,"Travel to Rachel"
17004,0,0,0,0,0,0,0,"Travel to Veins"
17005,0,0,0,0,0,0,0,"Frustrated Magistrate"
17006,0,0,0,0,0,0,0,"Interrogated Smugglers"
17007,0,0,0,0,0,0,0,"Written Orders"
17008,0,0,0,0,0,0,0,"Investigating"
17009,0,0,0,0,0,0,0,"More Investigating"
17010,0,0,0,0,0,0,0,"Further Investigations"
17011,0,0,0,0,0,0,0,"Kurdi's Father"
17012,0,0,0,0,0,0,0,"Karyn's Boat"
17013,0,0,0,0,0,0,0,"To the Island"
17014,0,0,0,0,0,0,0,"Investigating the Island"
17015,0,0,0,0,0,0,0,"The Research Note"
17016,0,0,0,0,0,0,0,"Regicide"
17017,0,0,0,0,0,0,0,"Reporting the King's Death"

18001,0,0,0,0,0,0,0,"Delivery for Rooney"
18002,0,0,0,0,0,0,0,"Delivery for Rooney"
18003,0,0,0,0,0,0,0,"Delivery for Rooney"
18004,0,0,0,0,0,0,0,"Lasda's Request"
18005,0,0,0,0,0,0,0,"Jesse's Request"
18006,0,0,0,0,0,0,0,"Sir Krieg's Approval"
18007,0,0,0,0,0,0,0,"Sir Krieg's Trust"
18008,0,0,0,0,0,0,0,"Sir Krieg's Trust"
18009,0,0,0,0,0,0,0,"Into the prison"
18010,0,0,0,0,0,0,0,"Jail Break"
18011,0,0,0,0,0,0,0,"Bodyguard work"
18012,0,0,0,0,0,0,0,"Bodyguard work"
18013,0,0,0,0,0,0,0,"Bodyguard work"
18014,0,0,0,0,0,0,0,"Bodyguard work"
18015,0,0,0,0,0,0,0,"Bodyguard work"
18016,0,0,0,0,0,0,0,"Bodyguard work"
18017,0,0,0,0,0,0,0,"Jail Break"
18018,0,0,0,0,0,0,0,"Jail Break"
18019,0,0,0,0,0,0,0,"Vitre's Songs"
18020,0,0,0,0,0,0,0,"Vitre's Songs"
18021,0,0,0,0,0,0,0,"Vitre's Songs"
18022,0,0,0,0,0,0,0,"Vitre's Songs"
18023,0,0,0,0,0,0,0,"Vitre the Spy"
18030,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18031,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18032,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18033,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18034,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18035,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18036,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18037,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18038,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18039,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18040,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18041,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18042,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18043,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18044,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18045,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18046,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18047,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18048,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18049,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18050,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18051,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18052,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18060,0,0,0,0,0,0,0,"Missing boy Mikhail"
18061,0,0,0,0,0,0,0,"Mikhail's Whereabouts"
18062,0,0,0,0,0,0,0,"Missing boy Mikhail"
18063,0,0,0,0,0,0,0,"The isolated swamp"
18064,0,0,0,0,0,0,0,"Back to the Village"
18065,0,0,0,0,0,0,0,"High-strength Adhesive"
18066,0,0,0,0,0,0,0,"Back to the swamp"
18067,0,0,0,0,0,0,0,"Make the paste"
18068,0,0,0,0,0,0,0,"Fixing the Matrushka"
18069,0,0,0,0,0,0,0,"Report to Gallina"
18070,0,0,0,0,0,0,0,"Banishing Winter"
18071,0,0,0,0,0,0,0,"Making the magic dust"
18072,0,0,0,0,0,0,0,"Making the magic dust"
18073,0,0,0,0,0,0,0,"The Dragon's Lair"
18074,0,0,0,0,0,0,0,"The Magic Gourd Bottle"
18075,0,0,0,0,0,0,0,"Containing People's Speech"
18076,0,0,0,0,0,0,0,"Containing People's Speech"
18077,0,0,0,0,0,0,0,"Csar's Request"
18078,0,0,0,0,0,0,0,"Baba Yaga's Secret Medicine"
18079,0,0,0,0,0,0,0,"Winter is Banished"
18100,0,0,0,0,0,0,0,"Legends from Moscovia"
18101,0,0,0,0,0,0,0,"The Moving Island"
18102,0,0,0,0,0,0,0,"In Search of The Moving Island"
18103,0,0,0,0,0,0,0,"In Search of The Moving Island"
18104,0,0,0,0,0,0,0,"Mr. Ibanoff's New Friend"
18105,0,0,0,0,0,0,0,"Repairing Charabel"
18106,0,0,0,0,0,0,0,"As the Tide Turns"
18107,0,0,0,0,0,0,0,"Departing"
18108,0,0,0,0,0,0,0,"The Moving Island?"
18109,0,0,0,0,0,0,0,"The Moving Island???"
18110,0,0,0,0,0,0,0,"The Aged Stranger"
18111,0,0,0,0,0,0,0,"Whale Island!"
18112,0,0,0,0,0,0,0,"A Story for the Csar"
18113,0,0,0,0,0,0,0,"Evidence for the Csar"
18114,0,0,0,0,0,0,0,"Before Sunset"
18115,0,0,0,0,0,0,0,"Departing"
18116,0,0,0,0,0,0,0,"Whale Island!"
18117,0,0,0,0,0,0,0,"Materials for Evidence"
18118,0,0,0,0,0,0,0,"Mysterious Musical Instrument"
18119,0,0,0,0,0,0,0,"Gusli"
18120,0,0,0,0,0,0,0,"Gusli"
18121,0,0,0,0,0,0,0,"Shafka"
19101,0,0,0,0,0,0,0,"The Eye of Hellion"
19102,0,0,0,0,0,0,0,"The Eye of Hellion"
19103,0,0,0,0,0,0,0,"The Eye of Hellion"
19104,0,0,0,0,0,0,0,"The Eye of Hellion"
19105,0,0,0,0,0,0,0,"The Eye of Hellion"
19106,0,0,0,0,0,0,0,"The Eye of Hellion"
19107,0,0,0,0,0,0,0,"The Eye of Hellion"
19108,0,0,0,0,0,0,0,"The Eye of Hellion"
19109,0,0,0,0,0,0,0,"The Eye of Hellion"
19110,0,0,0,0,0,0,0,"The Eye of Hellion"
19111,0,0,0,0,0,0,0,"The Eye of Hellion"
19112,0,0,0,0,0,0,0,"The Eye of Hellion"
19113,0,0,0,0,0,0,0,"The Eye of Hellion"
19114,0,0,0,0,0,0,0,"The Eye of Hellion"
19115,0,0,0,0,0,0,0,"The Eye of Hellion"
19116,0,0,0,0,0,0,0,"The Eye of Hellion"
19117,0,0,0,0,0,0,0,"The Eye of Hellion"
19118,0,0,0,0,0,0,0,"The Eye of Hellion"
19119,0,0,0,0,0,0,0,"The Eye of Hellion"
19120,0,0,0,0,0,0,0,"The Eye of Hellion"
19121,0,0,0,0,0,0,0,"The Eye of Hellion"
19122,0,0,0,0,0,0,0,"The Eye of Hellion"
19123,0,0,0,0,0,0,0,"The Eye of Hellion"
19124,0,0,0,0,0,0,0,"The Eye of Hellion"
19125,0,0,0,0,0,0,0,"The Eye of Hellion"
19126,0,0,0,0,0,0,0,"The Eye of Hellion"
19127,0,0,0,0,0,0,0,"The Eye of Hellion"
19128,0,0,0,0,0,0,0,"The Eye of Hellion"
19129,0,0,0,0,0,0,0,"The Eye of Hellion"

50000,0,0,0,0,0,0,0,"Pirate Dagger materials"
50001,0,0,0,0,0,0,0,"Weather Beaten Old Man"
50002,0,0,0,0,0,0,0,"Lost Treasure?"
50003,0,0,0,0,0,0,0,"Lost Treasure?"
50004,0,0,0,0,0,0,0,"The Old Man's Treasure"
50005,0,0,0,0,0,0,0,"The Old Man's Treasure"
50006,0,0,0,0,0,0,0,"The Old Man's Treasure"
50007,0,0,0,0,0,0,0,"The Old Man's Treasure"
50008,0,0,0,0,0,0,0,"The Old Man's Treasure"
50009,0,0,0,0,0,0,0,"The Old Man's Treasure"
50010,0,0,0,0,0,0,0,"A special lock pick"
50011,0,0,0,0,0,0,0,"The special lock pick"
50012,0,0,0,0,0,0,0,"Use the lock pick"
50013,0,0,0,0,0,0,0,"Broken lock pick"
50015,0,0,0,0,0,0,0,"The empty treasure box"
50016,0,0,0,0,0,0,0,"The empty treasure box"
50017,0,0,0,0,0,0,0,"The empty treasure box"
50018,0,0,0,0,0,0,0,"The empty treasure box"
50019,0,0,0,0,0,0,0,"The empty treasure box"
50020,0,0,0,0,0,0,0,"The empty treasure box"
50021,0,0,0,0,0,0,0,"J Roger"
50022,0,0,0,0,0,0,0,"J Roger's key materials"
50023,0,0,0,0,0,0,0,"Conversation with J Roger"
50024,0,0,0,0,0,0,0,"Bury the treasure"
50025,0,0,0,0,0,0,0,"Bury the treasure"
50026,0,0,0,0,0,0,0,"Bury the treasure"
50027,0,0,0,0,0,0,0,"Buried treasure"
50028,0,0,0,0,0,0,0,"Stolen treasure!"
50029,0,0,0,0,0,0,0,"A Pirate's Spirit!"

//60000,0,0,0,0,0,0,0,"60000"
60001,0,0,0,0,0,0,0,"Monster Extermination"
60002,0,0,0,0,0,0,0,"Monster Extermination"
60003,0,0,0,0,0,0,0,"Monster Extermination"
60004,0,0,0,0,0,0,0,"Monster Extermination"
